id,song_title,song_artist,label
T1_TRAIN_0391,Será,Ricardo Montaner,NM
T1_TRAIN_0392,Piedra Angular,Tino el Pingüino,M
T1_TRAIN_0393,Levantando Polvadera,Voz de Mando,M
T1_TRAIN_0394,Chavo Félix,Enigma Norteño,NM
T1_TRAIN_0395,Caseta De Cobro,El Tri,M
T1_TRAIN_0396,Chaca que machaca,Fuyen,NM
T1_TRAIN_0397,Paloma Querida,José Alfredo Jiménez,NM
T1_TRAIN_0398,Sexo Sin Título,Maluma (Ft. Jay Wheeler & Lenny Tavárez),M
T1_TRAIN_0399,Gira que gira,Ters (ESP),NM
T1_TRAIN_0400,Mi Cómplice,Cardenales De Nuevo León,NM
T1_TRAIN_0401,Solo Una Noche,Óscar Maydon,M
T1_TRAIN_0402,La Cuña,Velandia y La Tigra,NM
T1_TRAIN_0403,El Borracho,Los Dos Carnales,NM
T1_TRAIN_0404,Caray,Juan Gabriel,M
T1_TRAIN_0405,Rompecabezas,Aterciopelados,NM
T1_TRAIN_0406,El Tucanazo,Los Tucanes De Tijuana,NM
T1_TRAIN_0407,El Tamarindo,Kinito Mendez,M
T1_TRAIN_0408,El Patrocinador,Junior H & Grupo Firme,M
T1_TRAIN_0409,Con Calma,Daddy Yankee (Ft. Snow),M
T1_TRAIN_0410,Blunt De Guayaba,Simpson Ahuevo,M
T1_TRAIN_0411,Cerdo,Molotov,M
T1_TRAIN_0412,Si Saliera Petróleo,Juan Luis Guerra,NM
T1_TRAIN_0413,Viajo Sin Ver (Remix),"Jon Z (Ft. Almighty, De La Ghetto, El Alfa, Ele A El Dominio, Jeycyn, Juanka, Lyan, Miky Woodz, Noriel & Pusho)",M
T1_TRAIN_0414,Yo Que Te Amé,Ricardo Montaner,NM
T1_TRAIN_0415,Mi Rival,GOMZ,NM
T1_TRAIN_0416,Real Guerrero,Secreto El Famoso Biberón,NM
T1_TRAIN_0417,La Múcura,Texas Tornados,NM
T1_TRAIN_0418,Carita de Ángel,Ozuna,NM
T1_TRAIN_0419,Odisea,Ozuna,NM
T1_TRAIN_0420,Cuánto Lo Siento (I’m Sorry),Roxette,NM
T1_TRAIN_0421,Derecho De Antigüedad,La Original Banda El Limón De Salvador Lizárraga,NM
T1_TRAIN_0422,Shabadabada,OV7,NM
T1_TRAIN_0423,Mientes Tan Bien,Sin Bandera,NM
T1_TRAIN_0424,Voy a pasármelo bien,Hombres G,M
T1_TRAIN_0425,Sin Tu Calor,Xenon (Ft. Gema Tomás),NM
T1_TRAIN_0426,"Volver, Volver",Vicente Fernández,NM
T1_TRAIN_0427,Sauceboy (Freestyle),Eladio Carrión,M
T1_TRAIN_0428,Bésame,Ricardo Montaner,NM
T1_TRAIN_0429,Una Vez Más,Apolo Kidd (Ft. LIT killah),M
T1_TRAIN_0430,No La Voy A Engañar,El Trono De México,M
T1_TRAIN_0431,Cachamba,Kinito Mendez,NM
T1_TRAIN_0432,Mi Historia Entre Tus Dedos,Gianluca Grignani,NM
T1_TRAIN_0433,El Africano,Wilfrido Vargas,NM
T1_TRAIN_0434,Chuky Bobo (Remix),"Yomel El Meloso, Distin Prada & Royel 27 (Ft. Pablo Piddy)",M
T1_TRAIN_0435,Tu Cárcel (En Vivo),Los Enanitos Verdes,NM
T1_TRAIN_0436,El Pelo Chino,Banda MS de Sergio Lizárraga,NM
T1_TRAIN_0437,La Güera Salomé,Lia Crucet,M
T1_TRAIN_0438,Al Mismo Nivel,Conjunto Primavera,M
T1_TRAIN_0439,Locura Espacial,Chancho En Piedra,NM
T1_TRAIN_0440,Talento De Televisión,Willie Colón & Rubén Blades,M
T1_TRAIN_0441,Piensa En Mi,Grupo Mojado,NM
T1_TRAIN_0442,¡Dame! ¡Dame! ¡Dame!,ABBA,NM
T1_TRAIN_0443,Oye Cantinero,"Yubeili, DAAZ & Alka Produce",M
T1_TRAIN_0444,O Me Voy O Te Vas,Marco Antonio Solís,NM
T1_TRAIN_0445,Qué Creías,Selena,NM
T1_TRAIN_0446,Qué Bello,La Sonora Dinamita,NM
T1_TRAIN_0447,Corazón En Coma,Camila & Eden Muñoz,NM
T1_TRAIN_0448,Te quiero,José Luis Perales,NM
T1_TRAIN_0449,Quedate Aqui,Salma Hayek,NM
T1_TRAIN_0450,El Loco,Babasónicos,NM
T1_TRAIN_0451,La Boca Les Callamos,La Fiera de Ojinaga,NM
T1_TRAIN_0452,"Visión de los vencidos (”Los presagios, según los informantes de Sahagún” y ”Se ha perdido el pueblo mexica”)",Miguel León-Portilla,NM
T1_TRAIN_0453,Pégame Tu Vicio,Antony Santos,NM
T1_TRAIN_0454,De Rodillas,Reik,NM
T1_TRAIN_0455,Sin Piedad,Mozart La Para (Ft. Light GM),M
T1_TRAIN_0456,Cuestion De Tiempo,Yoi Carrera,NM
T1_TRAIN_0457,50 Sombras de Austin,Arcángel & DJ Luian,M
T1_TRAIN_0458,Disfruto Lo Malo,Natanael Cano & Junior H,M
T1_TRAIN_0459,Mi enfermedad,Andrés Calamaro,NM
T1_TRAIN_0460,Por Tu Amor,Alacranes Musical,NM
T1_TRAIN_0461,"Tú Si Quieres, Tú No Quieres",Omega El Fuerte,M
T1_TRAIN_0462,Aquí Sigo,3AM,M
T1_TRAIN_0463,Payaso,Arcángel,NM
T1_TRAIN_0464,Che Che Cole,Tego Calderón & Víctor Manuelle,NM
T1_TRAIN_0465,Ahora Dice (Real Hasta La Muerte Remix),"Chris Jedi, J Balvin & Ozuna (Ft. Anuel AA, Arcángel, Cardi B & Offset)",M
T1_TRAIN_0466,Mi Amante,Valentín Elizalde,M
T1_TRAIN_0467,Nunca Te Olvidé,Morat,NM
T1_TRAIN_0468,Eres Mi Pasión,Coalo Zamorano,NM
T1_TRAIN_0469,El Flechazo y la Secuela,Ricardo Arjona,NM
T1_TRAIN_0470,El Chubasco,Carlos Y José,NM
T1_TRAIN_0471,Deja el misterio,Alejo & Lil Joujou,M
T1_TRAIN_0472,Soy De Rancho,El Komander,NM
T1_TRAIN_0473,Belleza de Cantina,Cardenales De Nuevo León,NM
T1_TRAIN_0474,Difamando,Jamby El Favo,M
T1_TRAIN_0475,Cabeza hueca,La Pulquería,NM
T1_TRAIN_0476,Contigo aprendí,Armando Manzanero,NM
T1_TRAIN_0477,El Final,"Juliito, Hozwal & Freestyle Mania",M
T1_TRAIN_0478,No soy monedita de oro,Banda Machos,M
T1_TRAIN_0479,Píntame,Elvis Crespo,NM
T1_TRAIN_0480,Celosa,Duki,NM
T1_TRAIN_0481,Sin Contrato (Remix),Maluma (Ft. Don Omar & Wisin),M
T1_TRAIN_0482,Paz En Este Amor,Fidel Rueda,NM
T1_TRAIN_0483,Estamos Melos,Bomby (Ft. Donkirap),M
T1_TRAIN_0484,Vamos Pa’ La Calle,Bad Bunny & Héctor “El Father”,NM
T1_TRAIN_0485,Si Te Menti,Lalo Rodríguez,NM
T1_TRAIN_0486,Encantadora,Yandel,M
T1_TRAIN_0487,Suerte,Paty Cantú,NM
T1_TRAIN_0488,Con Todos Menos Conmigo,Timbiriche,NM
T1_TRAIN_0489,No Me Doy por Vencido,Luis Fonsi,NM
T1_TRAIN_0490,No te decides,Dudi,M
T1_TRAIN_0491,Yo Te Esperaré,Cali y El Dandee,NM
T1_TRAIN_0492,"Te Quiero, Te Amo",Pesado,NM
T1_TRAIN_0493,La Gallera,Juan Luis Guerra,NM
T1_TRAIN_0494,Enséñame A Vivir Sin Ti,Luciano Pereyra (Ft. Paty Cantú),NM
T1_TRAIN_0495,A Mi Lao,Denom & El Jincho (Ft. El Alquimista & Hades),M
T1_TRAIN_0496,Por Hablarle De Ti,Edith Márquez,NM
T1_TRAIN_0497,Tu Perfume,Nfasis (Ft. Niw El Decomputao),M
T1_TRAIN_0498,Perra,J Balvin & Tokischa,M
T1_TRAIN_0499,Hoy Tengo Ganas De Ti (Remix),Alejandro Fernández (Ft. Christina Aguilera),NM
T1_TRAIN_0500,Gitana,"Leon Leiden (Ft. Charly Romero, Jeis, Pao Alvarado, Salma (MEX) & Yung Dupe)",M
T1_TRAIN_0501,Sere,José José,NM
T1_TRAIN_0502,Chambea,Bad Bunny,M
T1_TRAIN_0503,Fui la carnada,Tony Vega,NM
T1_TRAIN_0504,La Muerte Del Palomo,Juan Gabriel,NM
T1_TRAIN_0505,Rogaciano,Miguel Aceves Mejía,NM
T1_TRAIN_0506,La Tanga,Oro Sólido,M
T1_TRAIN_0507,Panchito El F1,Los Tucanes De Tijuana,M
T1_TRAIN_0508,Adios,MC Davo (Ft. Meny Méndez),NM
T1_TRAIN_0509,Signos,Soda Stereo,NM
T1_TRAIN_0510,Alguien Como Tú,Jósean Log,M
T1_TRAIN_0511,El Satánico Dr. Cadillac,Los Fabulosos Cadillacs,NM
T1_TRAIN_0512,Un año de amor,Mina (Ft. Diego El Cigala),NM
T1_TRAIN_0513,Bandido (Remix),"Cyril Kamer, Rvfv & Cano",M
T1_TRAIN_0514,Confesión,La Arrolladora Banda El Limón De René Camacho,M
T1_TRAIN_0515,He Venido A Pedirte Perdón,Juan Gabriel,NM
T1_TRAIN_0516,El capado,Los Razos,M
T1_TRAIN_0517,Mi Marylin Particular,Nacho Vegas,M
T1_TRAIN_0518,ALTA DATA,"L-Gante, DT.Bilardo & Eric Santana",M
T1_TRAIN_0519,La burrita,Antony Santos,M
T1_TRAIN_0520,Qué Bonito,Soraya,NM
T1_TRAIN_0521,Esta Noche - Canción Original de la película Los Últimos Románticos (feat. Yarea),"Beatriz López Nogales, Pablo Mzd, Yarea (Ft. Yarea)",NM
T1_TRAIN_0522,Cuando El Destino,José Alfredo Jiménez,NM
T1_TRAIN_0523,Maldita primavera,Yuri (MEX),NM
T1_TRAIN_0524,Posdata:,Paulo Londra,NM
T1_TRAIN_0525,Ven Devórame Otra Vez,Lalo Rodríguez,M
T1_TRAIN_0526,Despídete,Dulce María,NM
T1_TRAIN_0527,Culpable O No (Miénteme Como Siempre),Luis Miguel,NM
T1_TRAIN_0528,AM Remix,"Nio García, J Balvin & Bad Bunny",M
T1_TRAIN_0529,Azul,Cristian Castro,NM
T1_TRAIN_0530,La raza contenta,El Tigrillo Palma,M
T1_TRAIN_0531,El Nazareno,Ismael Rivera,NM
T1_TRAIN_0532,Y le dije adios,La Energía Norteña,NM
T1_TRAIN_0533,El Guardián de Troya,WarCry,NM
T1_TRAIN_0534,Playa Sola,Los Invasores de Nuevo Leon,NM
T1_TRAIN_0535,El Corrido Del Medico,Valentín Elizalde,NM
T1_TRAIN_0536,La Guagua,Juan Luis Guerra,NM
T1_TRAIN_0537,Tengo Mucho Que Aprender De Tí,Emmanuel,NM
T1_TRAIN_0538,Tiempo Sin Sueños,David Lebón,NM
T1_TRAIN_0539,La Pampara,Rochy RD (Ft. Chuky De Lewa),NM
T1_TRAIN_0540,Nieves De Enero,Chalino Sánchez,NM
T1_TRAIN_0541,Luz Sin Gravedad,Belinda,NM
T1_TRAIN_0542,Plegaria de un labrador,Víctor Jara,NM
T1_TRAIN_0543,Las Pibas Quieren Sexo,Pibes Chorros,M
T1_TRAIN_0544,Te Lo Advertí,Los Mesoneros,NM
T1_TRAIN_0545,Me Llaman Calle,Manu Chao,NM
T1_TRAIN_0546,Y Tú Te Vas,Chayanne,NM
T1_TRAIN_0547,Lo Mejor de Mí,Cristian Castro,NM
T1_TRAIN_0548,Si Te Pudiera Mentir,Marco Antonio Solís,NM
T1_TRAIN_0549,Sentimientos De Cartón,Duelo,NM
T1_TRAIN_0550,Marquesina,ICON & El Clooy,NM
T1_TRAIN_0551,Quien Me Atraca a Mi (Remix),Yailin la Mas Viral & Haraca Kiko,NM
T1_TRAIN_0552,Si Tú Me Dices Ven,Luis Figueroa,NM
T1_TRAIN_0553,"Ciega, Sordomuda",Shakira,M
T1_TRAIN_0554,Danza Rota,Soda Stereo,NM
T1_TRAIN_0555,DESAFIANDO EL DESTINO,Maria Becerra,NM
T1_TRAIN_0556,Causas Pendientes,Reality & KG970,NM
T1_TRAIN_0557,Con El Alma En La Mano,Los Yonic's,NM
T1_TRAIN_0558,Aqui Estoy,Micro TDH,NM
T1_TRAIN_0559,CUIDAO POR AHÍ,J Balvin & Bad Bunny,M
T1_TRAIN_0560,Stripper,Luar La L & Alura El Sol,M
T1_TRAIN_0561,Todos Me Miran,Gloria Trevi,NM
T1_TRAIN_0562,Flotao,"Sayian Jimmy, Standly, Yishark, Tobal Mj, Benji la Maldita Escritura De Oro & Nysix Music",M
T1_TRAIN_0563,Lágrimas negras,Miguel Matamoros,NM
T1_TRAIN_0564,Ya No Insistas Corazón,Laura Canales,NM
T1_TRAIN_0565,El Último Adiós,Paulina Rubio,NM
T1_TRAIN_0566,Regalame un Beso,Mr. Blacky el Dj,M
T1_TRAIN_0567,Contra Viento Y Marea,Intocable,NM
T1_TRAIN_0568,Agua Nueva,Cristian Castro,M
T1_TRAIN_0569,Jenny,Toño Rosario,NM
T1_TRAIN_0570,Me Tienes Loco,KEVIN ROLDAN,M
T1_TRAIN_0571,A ellas,Los Tigres Del Norte,NM
T1_TRAIN_0572,Ella y Yo,"Pepe Quintana (Ft. Almighty, Anuel AA, Bryant Myers, Farruko & Tempo)",M
T1_TRAIN_0573,Llorarás,Oscar D'León,M
T1_TRAIN_0574,Una Copa Más,Pibes Chorros,NM
T1_TRAIN_0575,Hechicera,Maná,M
T1_TRAIN_0576,Antihéroe,Tino el Pingüino,M
T1_TRAIN_0577,Hermanita,Aventura,M
T1_TRAIN_0578,Coleccionista de Canciones,Camila,NM
T1_TRAIN_0579,Piensa en Mi,Cartel de Santa,M
T1_TRAIN_0580,Amor a Medias,Ha-Ash,NM
T1_TRAIN_0581,Lloraras,RKM & Ken-Y,NM
T1_TRAIN_0582,La Cartera,Farruko & Bad Bunny,M
T1_TRAIN_0583,La Calabaza,La Arrolladora Banda El Limón De René Camacho,M
T1_TRAIN_0584,La Cosa No Es Como Antes,Ismael Miranda,NM
T1_TRAIN_0585,Ballantains,Violadores del Verso,M
T1_TRAIN_0586,La Mitotera,Banda Los Recoditos,M
T1_TRAIN_0587,Ya Lo Pasado Pasado,Juan Gabriel,NM
T1_TRAIN_0588,Amarillo,J Balvin,NM
T1_TRAIN_0589,De Hoy En Adelante,Milie,M
T1_TRAIN_0590,Supiste Hacerme Mal,Eugenia Quevedo,NM
T1_TRAIN_0591,Mi Gusto Es,Antonio Aguilar,NM
T1_TRAIN_0592,Por Qué No Te Callas,Dirty Suc,M
T1_TRAIN_0593,El Ausente,Antonio Aguilar,NM
T1_TRAIN_0594,ASI ES LA VIDA,Enrique Iglesias & Maria Becerra,NM
T1_TRAIN_0595,Me voy de ti,El Chaval de la Bachata,NM
T1_TRAIN_0596,Mojada,Vilma Palma e Vampiros,NM
T1_TRAIN_0597,Cuidarte el alma,Chayanne,NM
T1_TRAIN_0598,Diferentes Niveles,Enigma Norteño,NM
T1_TRAIN_0599,¿Por Qué No Se Van?,Los Prisioneros,NM
T1_TRAIN_0600,El Taxi,"Pitbull (Ft. Dayami La Musa, Osmani Garcia ""La Voz"" & Sensato)",M
T1_TRAIN_0601,La Verdad Oculta,Tortu Aka O.D.D.M,NM
T1_TRAIN_0602,Noche de ronda,Agustín Lara,NM
T1_TRAIN_0603,Que Grosero!,Las Ultrasónicas,M
T1_TRAIN_0604,Préndete Un Blunt (Remix),"MC Davo, C-Kan & Dharius (Ft. Zimple)",M
T1_TRAIN_0605,Por Amarte Así,Cristian Castro,NM
T1_TRAIN_0606,Ajustando Cuentas,Diana Reyes,NM
T1_TRAIN_0607,La Baraja,Banda Los Recoditos,NM
T1_TRAIN_0608,Ni un Beso,Delaporte,NM
T1_TRAIN_0609,Como un perro,Libido,NM
T1_TRAIN_0610,Libérame,Manuel Medrano & Leo Rizzi,NM
T1_TRAIN_0611,Vuelvo A Caer,Dani MDR & Flowtiago,M
T1_TRAIN_0612,La Muerte De Un Gallero,Vicente Fernández,NM
T1_TRAIN_0613,La Barca de Guaymas,Miguel Aceves Mejía,NM
T1_TRAIN_0614,El Niño y La Boda,Los Tigres Del Norte,NM
T1_TRAIN_0615,Te Vas a Acordar De Mí,Tex tex,M
T1_TRAIN_0616,La Trayectoria (Mas Flow Family),"Luny Tunes (Ft. Don Omar, Héctor “El Father”, Joan & O'Neill & Wibal Y Alex)",M
T1_TRAIN_0617,Mayor Que Usted,"NATTI NATASHA, Daddy Yankee & Wisin & Yandel",M
T1_TRAIN_0618,"Volver, Volver",Fernando Z. Maldonado,NM
T1_TRAIN_0619,Cenizas,Nicolás Jaar,NM
T1_TRAIN_0620,Como dueles en los labios,Maná,NM
T1_TRAIN_0621,Fantasías,Rauw Alejandro & Farruko,M
T1_TRAIN_0622,Pedro Navaja,Willie Colón & Rubén Blades,M
T1_TRAIN_0623,Tusa,KAROL G & Nicki Minaj,NM
T1_TRAIN_0624,Maldito Amor,Los Inquietos del Norte,NM
T1_TRAIN_0625,El Garage,Anyone/Cualkiera (Ft. KID Sanchez),NM
T1_TRAIN_0626,Ángel,Yuridia,NM
T1_TRAIN_0627,Corazones Rojos,Los Prisioneros,M
T1_TRAIN_0628,Viva El Amor,Remmy Valenzuela,NM
T1_TRAIN_0629,El Amor de Mi Vida,Camilo Sesto,NM
T1_TRAIN_0630,El Genio del Dub,Los Fabulosos Cadillacs,NM
T1_TRAIN_0631,Mi Razón de Ser,Banda MS de Sergio Lizárraga,NM
T1_TRAIN_0632,Tocarte Toa,"RKM & Ken-Y (Ft. Carlitos Way (PR), La India, Nicky Jam & Polakan)",M
T1_TRAIN_0633,Con Tu Amor,Juan Gabriel,NM
T1_TRAIN_0634,Surfer Calavera,Los Fabulosos Cadillacs,NM
T1_TRAIN_0635,Canalla,Romeo Santos (Ft. El Chaval de la Bachata),M
T1_TRAIN_0636,Medicina de Amor,Raulin Rodriguez,NM
T1_TRAIN_0637,Métele Sazón,Tego Calderón,M
T1_TRAIN_0638,El Señorón,Los Inquietos del Norte,NM
T1_TRAIN_0639,Pensamiento y palabra,Víctor Manuelle,NM
T1_TRAIN_0640,Soy Quien Soy,Cartel de Santa,NM
T1_TRAIN_0641,Me muero por ti,Luis Miguel,NM
T1_TRAIN_0642,Niña de Mis Ojos,The Change (RD) & Leon Leiden,NM
T1_TRAIN_0643,Te Va A Doler,Maelo Ruiz,M
T1_TRAIN_0644,Yegua,Babasónicos,NM
T1_TRAIN_0645,Mi Gente,J Balvin & Willy William,NM
T1_TRAIN_0646,Me Haces Falta Tú,Los Ángeles Azules & Yuri (MEX),NM
T1_TRAIN_0647,Salgo Sin Ti,"Robert Morr, David Marley & Yasiris",NM
T1_TRAIN_0648,Mudanzas,Jenni Rivera,NM
T1_TRAIN_0649,Quiero Besarte,Tequila,NM
T1_TRAIN_0650,La Joyita,Pandesousa,M
T1_TRAIN_0651,De Nina A Mujer,Julio Iglesias,NM
T1_TRAIN_0652,Mayor Que Yo 3,"Luny Tunes (Ft. Daddy Yankee, Don Omar, Wisin & Yandel)",M
T1_TRAIN_0653,ME TENGO QUE IR,KAROL G & Kali Uchis,NM
T1_TRAIN_0654,El Teléfono,Héctor “El Father” & Wisin & Yandel,M
T1_TRAIN_0655,Mi Persona Favorita,Río Roma,NM
T1_TRAIN_0656,Casi Te Envidio,Andy Montañez,NM
T1_TRAIN_0657,Me Hipnotizas,Anahí,NM
T1_TRAIN_0658,El Manual,"Ergo Pro, Ill Pekeño & Dano",M
T1_TRAIN_0659,Por la H,Lluvia Arámbula,NM
T1_TRAIN_0660,FEKA,"De La Ghetto, El Alfa & Miky Woodz",M
T1_TRAIN_0661,"Dias malos, Nochebuena",Yoshi (MEX) (Ft. Jesse Baez),NM
T1_TRAIN_0662,Enamorado De Ti,Arcángel,NM
T1_TRAIN_0663,"Te Quiero Tanto, Tanto",OV7,NM
T1_TRAIN_0664,La Gota Fría,Carlos Vives,NM
T1_TRAIN_0665,Hombre Casado,Los Shapis,NM
T1_TRAIN_0666,La Cama De Piedra,Jorge Gamboa,NM
T1_TRAIN_0667,El Hijo de la Sierra,Voces del Rancho,NM
T1_TRAIN_0668,Creiste,Antony Santos,NM
T1_TRAIN_0669,Lo Dudo,José José,NM
T1_TRAIN_0670,El Error,No Te Va Gustar,NM
T1_TRAIN_0671,Reloj,Rauw Alejandro & Anuel AA,M
T1_TRAIN_0672,ROMPE LA DOMPE,"Peso Pluma, Junior H & Óscar Maydon",NM
T1_TRAIN_0673,Se Me Olvido Otra Vez,Juan Gabriel,NM
T1_TRAIN_0674,Gaviota Traidora,Majo Aguilar,NM
T1_TRAIN_0675,El Murmullo,Macaco,NM
T1_TRAIN_0676,Lejos de Aquí,Farruko,M
T1_TRAIN_0677,Que Seas Feliz,Luis Miguel,NM
T1_TRAIN_0678,EL PADRINO,Feid,M
T1_TRAIN_0679,Un Indio Quiere Llorar,Banda Machos,NM
T1_TRAIN_0680,Yo No Te Pido La Luna,Daniela Romo,NM
T1_TRAIN_0681,Acábame de Matar,Eli Lein,NM
T1_TRAIN_0682,Olvídate,Kidd Keo,NM
T1_TRAIN_0683,Sólo Quédate en Silencio,RBD,NM
T1_TRAIN_0684,Ya No Puedo Vivir Sin Ti,Los Inquietos del Norte,NM
T1_TRAIN_0685,Volando Bajo,Los Blenders,M
T1_TRAIN_0686,Tu Sonrisa,Elvis Crespo,NM
T1_TRAIN_0687,El Polvito Del Amor,Amar Azul,M
T1_TRAIN_0688,Un Mundo Raro,José Alfredo Jiménez,NM
T1_TRAIN_0689,La Mujer Que No Soñé,Ricardo Arjona,NM
T1_TRAIN_0690,El Perdedor,Aventura,NM
T1_TRAIN_0691,Lágrimas Secas,Macaco,NM
T1_TRAIN_0692,Desnudarte,Brytiago & Jay Wheeler,M
T1_TRAIN_0693,Noche de Travesura,Héctor “El Father” (Ft. Divino),M
T1_TRAIN_0694,Vereda tropical,Eydie Gormé,NM
T1_TRAIN_0695,Solamente Tú,Pablo Alborán,NM
T1_TRAIN_0696,En Que Fallé,Los Tigres Del Norte,NM
T1_TRAIN_0697,Te Amaré Más,Código FN,NM
T1_TRAIN_0698,Invéntame,Marco Antonio Solís,NM
T1_TRAIN_0699,GATO MALO,KAROL G & Nathy Peluso,NM
T1_TRAIN_0700,Dos Mujeres,Daddy Yankee,M
T1_TRAIN_0701,Plakito,Yandel (Ft. Gadiel),NM
T1_TRAIN_0702,Persiana Américana (En Vivo),Soda Stereo,NM
T1_TRAIN_0703,El Amor Que Me Tenía (Versión Acústica),Ricardo Arjona & Pablo Alborán,NM
T1_TRAIN_0704,Amame Hasta Con Los Dientes,Timbiriche,NM
T1_TRAIN_0705,Te Juro Que Te Amo,Los Terrícolas,NM
T1_TRAIN_0706,Amorfoda,Bad Bunny,NM
T1_TRAIN_0707,Yo Quisiera,Reik,NM
T1_TRAIN_0708,Besos Mojados,Wisin & Yandel,M
T1_TRAIN_0709,Kemba Walker,Eladio Carrión & Bad Bunny,M
T1_TRAIN_0710,Llego el Amor,Pesado,NM
T1_TRAIN_0711,La Pareja Ideal,Marisela (Ft. Marco Antonio Solís),NM
T1_TRAIN_0712,"LOS CELOS, EL ODIO Y EL DAÑO",Miilooz,NM
T1_TRAIN_0713,Llorar Lloviendo,Toby Love,NM
T1_TRAIN_0714,Te Engañas,Albany,NM
T1_TRAIN_0715,Dices Que Te Vas,KAROL G (Ft. Anuel AA),NM
T1_TRAIN_0716,De Los Besos Que Te Di,Christian Nodal,NM
T1_TRAIN_0717,El Amor De Mi Vida,La Energía Norteña,NM
T1_TRAIN_0718,Me Prefieres A Mí (Remix),Arcángel (Ft. Don Omar),M
T1_TRAIN_0719,Lo que me hiciste,Víctor Manuelle,NM
T1_TRAIN_0720,Gas Montana (Remix),"Cazzu, Cumbia Trampa & Obie Wanshot",M
T1_TRAIN_0721,Ya Lo Sabía,Miranda​!,NM
T1_TRAIN_0722,Tu Circo,Eiza,NM
T1_TRAIN_0723,LA NOCHE DE ANOCHE,Bad Bunny & ROSALÍA,M
T1_TRAIN_0724,Lloré,Héctor Lavoe,M
T1_TRAIN_0725,El Privilegio De Amar,Mijares,NM
T1_TRAIN_0726,Si Me Dejas Ahora,José José,NM
T1_TRAIN_0727,El Gavilán Pollero,Alicia Villarreal,NM
T1_TRAIN_0728,Que se mueran de envidia,Frankie Ruiz,NM
T1_TRAIN_0729,Pienso En Ti,Cosculluela (Ft. De La Ghetto),NM
T1_TRAIN_0730,Overdayonson,Ves Tal Vez,NM
T1_TRAIN_0731,Hoy Soy Feliz,Buknas de culiacan,NM
T1_TRAIN_0732,Dile Que Vuelva,Geovanny Polanco,NM
T1_TRAIN_0733,Quiero Bailar Contigo,Chayanne,M
T1_TRAIN_0734,Quisiera Ser Como El Cactus,Phuyu y la Fantasma,NM
T1_TRAIN_0735,Ni en defensa propia,Vicente Fernández,NM
T1_TRAIN_0736,Inolvidable,Ovy On The Drums & Beéle,NM
T1_TRAIN_0737,Tú de Qué Vas,Carlos Rivera (Ft. Franco De Vita),NM
T1_TRAIN_0738,La Mataré,Loquillo y Los Trogloditas,M
T1_TRAIN_0739,El Sucesor,Los Tigres Del Norte,NM
T1_TRAIN_0740,Ritmo en el Corazón,Celia Cruz & Ray Barretto,NM
T1_TRAIN_0741,La Banda,"Willie Colón, Héctor Lavoe & Yomo Toro",NM
T1_TRAIN_0742,El Chapo Barrial,Hijos De Barrón,NM
T1_TRAIN_0743,El Perdón,Nicky Jam,NM
T1_TRAIN_0744,Bandido,DelaJowy & Morad,M
T1_TRAIN_0745,NO ESTOY BUSCANDO PAZ,Yung MA,NM
T1_TRAIN_0746,Te Esperaré,Grupo Bryndis,M
T1_TRAIN_0747,Mujer de Piedra,Gerardo Ortiz,NM
T1_TRAIN_0748,#Adicta,"Neftali (Ft. Alex Carter, Bryant Myers & Nio García)",M
T1_TRAIN_0749,No Digas No,Niña Pastori,NM
T1_TRAIN_0750,WOW BB,"NATTI NATASHA, El Alfa & Chimbala",M
T1_TRAIN_0751,De Vuelta Pa’ La Vuelta,Daddy Yankee & Marc Anthony,M
T1_TRAIN_0752,Nuestro Amor,RBD,NM
T1_TRAIN_0753,La Llorona,Alanna Ubach & Antonio Sol,NM
T1_TRAIN_0754,Ranchero y gallardo,El Komander,M
T1_TRAIN_0755,Hasta El Fin Del Mundo,Jennifer Peña,NM
T1_TRAIN_0756,Bésame,Camila,NM
T1_TRAIN_0757,Un Amor Violento,Los Tres,NM
T1_TRAIN_0758,Amor de Mentiras,Dulce,NM
T1_TRAIN_0759,Te Vi Venir,Sin Bandera,NM
T1_TRAIN_0760,Ella (Me Canse De Rogarle),Cartel de Santa,M
T1_TRAIN_0761,Ponte en mi lugar,Siniestro Total,M
T1_TRAIN_0762,El Cabeza,Decime Gian,NM
T1_TRAIN_0763,Alguien Te Va A Hacer Llorar,Intocable,NM
T1_TRAIN_0764,Ojalá Que Te Mueras (Guitarra y Voz Live),Andrés Cepeda,NM
T1_TRAIN_0765,Un puño de tierra,Ramon Ayala,NM
T1_TRAIN_0766,La Bella Y La Bestia,Anuel AA,M
T1_TRAIN_0767,Prefiero ser su amante,María José,M
T1_TRAIN_0768,Siempre Te Recordaré,Los Inquietos del Norte,NM
T1_TRAIN_0769,A Gritos de Esperanza,Alex Ubago,NM
T1_TRAIN_0770,Alucinado,Yahir,NM
T1_TRAIN_0771,Mírame,Edith Márquez,NM
T1_TRAIN_0772,La Última Bala,Caracol Televisión & Yuri Buenaventura,NM
T1_TRAIN_0773,Pídele Perdón,Antonio Cartagena,NM
T1_TRAIN_0774,Con La Misma Canción,Mr Sam The Artist,NM
T1_TRAIN_0775,Medley: Aprendí a Llorar / Ven [Primera Fila - Live Version],Cristian Castro (Ft. Verónica castro),NM
T1_TRAIN_0776,Guallando,Fulanito,M
T1_TRAIN_0777,Mi sangre prisionera,Los Tigres Del Norte,NM
